transaction_id,customer_id,merchant_id,amount,payment_method,failure_reason,retry_count,minutes_since_failure,customer_success_rate,method_success_rate,previous_failures,is_international,device_type,hour,day_of_week,recovery_success
TX045114,19294,2004,17770.2,UPI,LIMIT,3,5,0.4719343014652767,0.5131897206152111,1,0,tablet,7,2,0
TX045115,12102,1897,556.47,WALLET,BANK_DECLINE,0,15,0.885103284269964,0.7248010865432274,3,0,mobile,3,1,0
TX045116,1742,2640,791.49,UPI,TIMEOUT,1,60,0.7189500613277514,0.9088023094144204,3,1,desktop,17,6,0
TX045117,4160,2311,756.51,CARD,NETWORK,0,30,0.42944364277784797,0.8421404588976076,4,0,desktop,7,6,0
TX045118,18700,2104,1299.28,UPI,NETWORK,3,30,0.6873973238785662,0.6656546114474886,2,0,mobile,4,2,0
TX045119,5541,1722,1134.66,NETBANKING,TIMEOUT,0,240,0.3138197166555492,0.7921309818866722,3,0,mobile,0,3,1
TX045120,8681,2679,3474.79,UPI,LIMIT,1,15,0.8210354251545042,0.8775490076298957,4,0,tablet,9,1,1
TX045121,15295,1577,1949.9,CARD,LIMIT,0,5,0.703026451805707,0.9126009834315001,4,0,mobile,17,1,0
TX045122,9108,2268,1566.91,CARD,TIMEOUT,3,60,0.5091195812407402,0.8902636169759772,3,0,mobile,18,3,0
TX045123,19115,1687,1414.04,NETBANKING,TIMEOUT,0,15,0.7646804317122777,0.5003938516520999,3,1,mobile,9,4,1
TX045124,10847,1900,4432.89,WALLET,TIMEOUT,1,240,0.7722691314842717,0.3490183545293058,4,1,mobile,5,0,0
TX045125,15268,2764,1174.2,NETBANKING,LIMIT,0,5,0.7680924281619979,0.5969520864010134,1,0,mobile,11,5,0
TX045126,16021,174,1213.32,CARD,NETWORK,1,60,0.751772292209778,0.5984222050275729,3,0,tablet,20,1,1
TX045127,18951,423,739.88,UPI,LIMIT,0,5,0.5274350291705214,0.9395169713635609,3,0,mobile,13,5,0
TX045128,19194,405,2904.07,CARD,LIMIT,1,5,0.8289792714875333,0.8125353988307042,0,0,desktop,17,2,1
TX045129,8874,1678,1406.72,UPI,BANK_DECLINE,0,120,0.44214357660706183,0.8391641022169665,2,0,desktop,5,3,0
TX045130,6123,923,653.83,UPI,LIMIT,2,60,0.7102873116655211,0.3381323762853567,4,0,tablet,13,3,1
TX045131,12208,1140,4844.39,NETBANKING,TIMEOUT,3,60,0.8244727883240879,0.7795635951729749,0,0,desktop,21,5,1
TX045132,15868,2947,3325.22,UPI,TIMEOUT,1,60,0.8011708519609866,0.5692667415559001,1,0,mobile,22,4,1
TX045133,16597,366,16317.54,UPI,LIMIT,2,60,0.48907043109403037,0.3903928359611789,3,1,tablet,5,4,0
TX045134,9669,1277,1528.65,CARD,NETWORK,2,60,0.9009404303927284,0.7112822026247334,4,0,desktop,18,6,0
TX045135,6852,245,672.57,WALLET,BANK_DECLINE,0,120,0.6422230920271744,0.8458383478994869,1,0,tablet,19,1,0
TX045136,5705,2689,978.45,NETBANKING,LIMIT,3,5,0.8016106500155258,0.6257343346805189,4,0,mobile,6,4,0
TX045137,1141,462,2057.11,WALLET,NETWORK,1,30,0.39871132256221353,0.8345828691018211,2,0,mobile,0,0,0
TX045138,15997,1692,256.44,NETBANKING,NETWORK,1,30,0.8300040354575198,0.9237448006794102,1,1,tablet,21,6,0
TX045139,5655,161,172.16,NETBANKING,TIMEOUT,1,60,0.4890690961399307,0.7518054207648182,2,0,tablet,8,0,0
TX045140,19482,490,251.49,NETBANKING,LIMIT,0,30,0.8365744046135144,0.4064989052458993,0,0,mobile,4,4,0
TX045141,11762,1885,3308.33,WALLET,NETWORK,3,15,0.5227225896669372,0.5553585722600263,4,0,desktop,23,6,0
TX045142,6389,937,243.82,CARD,TIMEOUT,3,120,0.8993773713789708,0.9357239417002177,4,0,desktop,12,3,0
TX045143,18670,241,1351.38,WALLET,LIMIT,2,15,0.7742683104352395,0.37430812193342655,2,1,desktop,5,1,0
TX045144,1807,2103,510.49,CARD,BANK_DECLINE,2,120,0.4046126527154074,0.393856821871983,2,0,desktop,6,4,0
TX045145,8388,950,3722.49,UPI,LIMIT,2,240,0.38612919956985226,0.9450840032075942,3,1,mobile,15,6,0
TX045146,5504,2116,1652.05,NETBANKING,NETWORK,1,60,0.940209223650915,0.8442481476938319,0,0,mobile,19,6,1
TX045147,1973,202,371.42,CARD,BANK_DECLINE,3,30,0.7491640402007314,0.887016724271553,4,0,tablet,16,6,1
TX045148,3938,1937,2076.26,WALLET,TIMEOUT,1,15,0.8662617774118999,0.49713375440889973,3,0,tablet,0,4,1
TX045149,1085,1135,1636.05,NETBANKING,TIMEOUT,3,60,0.5539433783784429,0.6020026785043027,4,0,desktop,8,4,0
TX045150,10988,2530,410.77,UPI,TIMEOUT,0,120,0.9297741857029971,0.750561876702623,1,0,desktop,9,2,1
TX045151,15439,1108,1930.54,UPI,TIMEOUT,1,60,0.797280533219036,0.40925879961674033,2,1,desktop,23,1,0
TX045152,16075,1115,1569.3,CARD,NETWORK,2,60,0.826462608136364,0.3840474041189548,1,1,desktop,22,6,1
TX045153,19892,1610,1454.04,CARD,NETWORK,0,30,0.3737905592172003,0.9043403136769983,3,1,tablet,4,5,1
TX045154,18528,975,155.76,WALLET,LIMIT,3,30,0.33517952776733695,0.8692409491006459,3,0,desktop,22,4,0
TX045155,16711,2994,682.86,NETBANKING,BANK_DECLINE,2,5,0.44397226169917203,0.40030548984131287,0,0,desktop,4,5,0
TX045156,12452,1196,1192.69,UPI,LIMIT,3,30,0.558672291546588,0.7790144846000836,3,1,tablet,0,4,0
TX045157,16204,1588,4336.73,NETBANKING,NETWORK,2,60,0.8730221188032827,0.68195319057069,3,0,mobile,15,0,0
TX045158,14442,619,644.19,WALLET,LIMIT,3,15,0.6991966123042068,0.4745541686229173,1,1,desktop,19,6,0
TX045159,5266,1894,2391.68,WALLET,BANK_DECLINE,1,15,0.7187663788574508,0.5047276513921082,4,1,tablet,7,3,0
TX045160,10545,1943,1128.4,CARD,NETWORK,0,120,0.9411648210523615,0.4815137733878929,3,0,desktop,1,5,1
TX045161,2191,1969,441.72,CARD,BANK_DECLINE,1,5,0.5346238169897983,0.8638752453808918,2,0,mobile,16,2,0
TX045162,17367,1262,476.98,CARD,BANK_DECLINE,1,5,0.4816398476934475,0.38227985745951676,2,0,desktop,9,5,1
TX045163,16870,1683,9647.83,WALLET,LIMIT,1,60,0.5642612529002546,0.4774596121379717,0,0,desktop,19,6,1
TX045164,10439,1263,1720.14,NETBANKING,TIMEOUT,0,60,0.5600797346931479,0.4868637088873927,1,0,tablet,0,3,0
TX045165,6921,1368,719.48,NETBANKING,BANK_DECLINE,3,30,0.6010100108050934,0.865001326150824,4,0,tablet,21,4,0
TX045166,19409,1942,1081.6,UPI,TIMEOUT,3,15,0.5947534383074764,0.5859439793555158,4,0,desktop,21,4,0
TX045167,6741,1639,339.75,WALLET,LIMIT,3,60,0.3321637116362044,0.6716051850730291,1,0,mobile,0,0,0
TX045168,14461,2773,1960.72,UPI,BANK_DECLINE,3,30,0.5786047708540076,0.6176344096775228,2,0,mobile,4,2,0
TX045169,9024,756,949.17,WALLET,NETWORK,2,60,0.8980550243489611,0.5099685406383889,3,0,desktop,13,1,0
TX045170,17148,2006,675.75,NETBANKING,NETWORK,2,60,0.8603187343287053,0.47588656974183485,2,0,desktop,7,0,0
TX045171,14032,896,769.24,UPI,BANK_DECLINE,0,15,0.3710900019084411,0.8834565913928358,1,0,tablet,2,0,0
TX045172,9159,2554,1278.54,CARD,BANK_DECLINE,0,5,0.3371368235000979,0.7736337106935471,0,0,desktop,17,6,0
TX045173,14307,1185,2679.73,NETBANKING,BANK_DECLINE,0,30,0.4958921852103284,0.7374637518346894,4,0,tablet,1,5,0
TX045174,5628,1627,1137.32,CARD,TIMEOUT,0,15,0.36970843469886194,0.61992625883389,1,0,mobile,6,6,0
TX045175,7516,2787,1690.01,UPI,LIMIT,0,60,0.5393437989794643,0.9033852715987145,1,1,mobile,4,6,1
TX045176,4483,2226,1412.72,UPI,NETWORK,3,15,0.6127322687228709,0.5510113683168828,2,0,mobile,23,5,0
TX045177,11130,239,4081.28,WALLET,LIMIT,2,60,0.4490898415037148,0.46607517969056667,2,0,tablet,12,4,0
TX045178,18399,2707,2504.35,NETBANKING,NETWORK,1,15,0.8501979950821326,0.7800719853229672,0,0,mobile,2,3,1
TX045179,7157,516,239.29,NETBANKING,BANK_DECLINE,0,15,0.8493473254591932,0.9449002407229457,0,0,mobile,21,6,0
TX045180,7358,1520,2018.74,NETBANKING,LIMIT,3,30,0.7284800557553874,0.5893554430359009,2,0,tablet,11,0,0
TX045181,19967,2093,509.65,NETBANKING,BANK_DECLINE,0,5,0.44179839175599017,0.7487718178510696,3,0,tablet,16,1,0
TX045182,6139,582,3532.06,NETBANKING,NETWORK,2,5,0.8696790192133907,0.43671766536886053,4,0,tablet,4,0,0
TX045183,18311,1244,2005.15,CARD,LIMIT,2,60,0.6952569125564739,0.8230726729971414,3,0,desktop,20,0,0
TX045184,10703,314,1824.32,UPI,NETWORK,1,5,0.6074092748877503,0.6078166276157859,0,0,tablet,15,1,0
TX045185,19121,1106,2668.73,CARD,NETWORK,0,240,0.6633508952158917,0.9332187674051242,3,0,desktop,14,6,0
TX045186,7579,2864,3147.75,UPI,NETWORK,0,60,0.7966049157563065,0.8549390883058292,1,0,mobile,23,5,0
TX045187,14632,213,485.58,WALLET,LIMIT,0,30,0.577340347133382,0.39490269141561224,2,0,mobile,12,1,1
TX045188,4038,1602,316.49,NETBANKING,NETWORK,1,15,0.5159064337019856,0.5669452485942528,3,0,mobile,12,0,0
TX045189,8219,277,6760.01,NETBANKING,BANK_DECLINE,0,5,0.3660153003559902,0.7489507118575409,2,0,desktop,12,1,1
TX045190,7500,992,475.73,UPI,LIMIT,0,30,0.3659595293004746,0.37380020064594366,4,0,desktop,8,5,0
TX045191,19105,1610,7972.84,NETBANKING,BANK_DECLINE,0,120,0.37176293168311336,0.6355869584429776,4,0,mobile,3,6,0
TX045192,3825,2415,1008.15,CARD,TIMEOUT,0,5,0.3542593121970087,0.6775947922232906,1,0,mobile,22,4,0
TX045193,11926,893,1388.92,WALLET,NETWORK,1,240,0.552395380163847,0.8822815120040124,1,0,mobile,19,4,1
TX045194,9410,450,1344.98,CARD,LIMIT,0,60,0.3046611994537857,0.871954868027458,2,0,desktop,6,3,1
TX045195,9713,1854,1734.04,WALLET,LIMIT,1,5,0.4344831569731997,0.45968109027372517,3,0,mobile,8,1,0
TX045196,17788,2102,4872.34,NETBANKING,BANK_DECLINE,0,120,0.5095330005409824,0.7859723109870622,4,1,mobile,16,4,0
TX045197,14077,212,829.56,WALLET,TIMEOUT,2,30,0.3397732338567276,0.3941652158932638,3,0,tablet,3,6,0
TX045198,7158,1584,4905.44,NETBANKING,NETWORK,1,240,0.7942570580685246,0.9175539232046337,2,0,desktop,14,1,1
TX045199,6066,2724,398.79,UPI,BANK_DECLINE,1,60,0.8390286590355305,0.6958759119958331,2,0,desktop,22,5,0
TX045200,11027,614,537.51,WALLET,TIMEOUT,0,15,0.8645096404107246,0.5161709137070821,3,0,desktop,18,0,0
TX045201,1157,1259,226.49,UPI,BANK_DECLINE,1,60,0.9281817247075539,0.8926031852042471,2,0,tablet,14,4,1
TX045202,10813,865,914.7,NETBANKING,NETWORK,3,120,0.9178561781974541,0.4489892517602498,0,0,mobile,0,5,0
TX045203,8043,1213,674.58,NETBANKING,LIMIT,0,5,0.4753662935630859,0.6092843407606494,4,1,tablet,9,2,0
TX045204,8921,1068,449.27,UPI,NETWORK,1,5,0.7684152363951404,0.3865372866488041,0,0,desktop,1,5,0
TX045205,15085,1934,1378.42,WALLET,LIMIT,1,240,0.5112628665209732,0.8637135235113007,1,0,mobile,1,1,0
TX045206,18189,1521,3423.24,NETBANKING,LIMIT,3,30,0.47348421539430036,0.49715558048267583,4,1,mobile,15,5,0
TX045207,11386,116,386.69,NETBANKING,LIMIT,0,30,0.42508222579495786,0.3615545861186853,3,1,mobile,18,4,1
TX045208,8235,2858,4702.5,NETBANKING,TIMEOUT,3,5,0.3249378333176065,0.3646198407536298,3,0,tablet,22,2,0
TX045209,17887,2145,1730.74,WALLET,NETWORK,3,60,0.9354059499166951,0.49723936715829364,3,0,mobile,23,1,0
TX045210,6183,2059,644.84,UPI,TIMEOUT,3,240,0.9359722023223429,0.7097287562501324,2,0,desktop,2,2,1
TX045211,9957,1829,1375.51,WALLET,NETWORK,3,120,0.38448460419050823,0.8700600849002169,2,0,desktop,23,6,0
TX045212,17620,1371,733.4,CARD,BANK_DECLINE,0,120,0.5120579704505752,0.7733623347801237,0,0,desktop,19,4,1
TX045213,5491,1354,786.58,UPI,TIMEOUT,2,15,0.6741502339271734,0.8546398413631284,3,0,tablet,1,6,1
TX045214,11196,2469,2343.23,UPI,TIMEOUT,2,15,0.4871889758086129,0.8592274016678141,0,0,desktop,19,6,1
TX045215,6960,2277,595.97,UPI,LIMIT,0,240,0.33301851515022635,0.5832271947957206,4,0,desktop,11,3,0
TX045216,2799,2591,334.5,NETBANKING,TIMEOUT,2,240,0.7266128876435622,0.3221546002900985,4,0,desktop,23,2,0
TX045217,4387,735,1913.07,UPI,TIMEOUT,3,5,0.7150461631587749,0.326367106011474,4,0,mobile,2,4,0
TX045218,17025,2534,2376.85,NETBANKING,LIMIT,1,120,0.9129758352988628,0.46818431878019395,2,0,mobile,11,0,1
TX045219,2446,320,3650.99,CARD,BANK_DECLINE,1,30,0.6566941172709848,0.7199196159725033,3,0,tablet,14,3,0
TX045220,1131,2260,1428.54,NETBANKING,NETWORK,1,5,0.5742413533319445,0.6400762460930913,3,0,mobile,2,6,0
TX045221,7369,1810,597.55,WALLET,LIMIT,1,240,0.7558623911241338,0.3817947044416605,1,0,mobile,23,5,1
TX045222,6592,1438,405.87,UPI,BANK_DECLINE,1,240,0.9427563442583153,0.8744708340550378,0,0,mobile,18,6,0
TX045223,5213,2612,1026.81,CARD,LIMIT,3,120,0.39437529462017135,0.40556643225574196,4,0,tablet,21,2,0
TX045224,13626,545,253.37,CARD,BANK_DECLINE,0,240,0.7648820623780345,0.7151016533735839,2,0,desktop,1,6,0
TX045225,2458,2932,864.45,WALLET,BANK_DECLINE,0,5,0.9015825577845384,0.8527018211055866,1,0,tablet,11,2,1
TX045226,6298,2133,2654.4,NETBANKING,LIMIT,0,15,0.7549718312522353,0.387240185780215,1,1,desktop,4,4,0
TX045227,19406,930,1054.73,NETBANKING,TIMEOUT,0,30,0.3626993380120023,0.8254564841038676,2,0,tablet,5,0,0
TX045228,2948,736,807.41,UPI,TIMEOUT,3,60,0.3074040808328466,0.5587625211671305,2,0,tablet,15,2,0
TX045229,10812,275,442.53,WALLET,LIMIT,0,30,0.37267713021269655,0.4187368171026743,4,0,desktop,3,0,0
TX045230,13963,673,2233.47,UPI,BANK_DECLINE,1,240,0.3520970579739709,0.7026377145061162,2,0,desktop,3,4,0
TX045231,13005,1222,110.31,UPI,LIMIT,1,15,0.3541260970760874,0.8736381682772436,0,0,mobile,21,1,0
TX045232,7861,1898,3725.57,CARD,BANK_DECLINE,1,120,0.3766313618333187,0.6362330871873331,3,1,tablet,19,6,0
TX045233,8271,214,9864.22,NETBANKING,NETWORK,1,240,0.32296685312736995,0.9070436456526529,4,0,mobile,11,4,0
TX045234,11353,2890,1528.19,NETBANKING,TIMEOUT,0,30,0.8082739321410963,0.7570477057911021,3,1,tablet,3,2,0
TX045235,8867,794,1513.65,CARD,TIMEOUT,2,60,0.3680620544809884,0.307513157971565,3,0,tablet,18,1,0
TX045236,16630,2376,142.01,CARD,LIMIT,2,5,0.8563352850834609,0.9398827715940887,3,0,mobile,7,1,1
TX045237,5718,1591,250.61,NETBANKING,LIMIT,3,60,0.9177606753380487,0.7428887083517816,3,0,desktop,9,0,1
TX045238,5150,265,2705.18,UPI,LIMIT,1,240,0.48233531646036265,0.31373123191954044,2,0,desktop,3,4,0
TX045239,17907,2472,721.33,WALLET,NETWORK,0,120,0.8153688946282633,0.8103882457924567,3,0,desktop,2,2,0
TX045240,3481,1880,3226.84,WALLET,NETWORK,2,120,0.8496435052423865,0.3525991280002933,2,1,tablet,5,1,0
TX045241,5484,512,2169.21,CARD,LIMIT,0,30,0.6048838926085289,0.4773781873183788,1,0,tablet,23,0,0
TX045242,9537,2659,747.54,UPI,BANK_DECLINE,1,60,0.7287733924335571,0.8197962805255914,0,0,desktop,19,4,0
TX045243,3312,2993,221.76,NETBANKING,LIMIT,2,240,0.3242408414389597,0.8960110799781489,1,0,tablet,0,0,0
TX045244,1140,2816,1365.62,UPI,TIMEOUT,0,120,0.37960222784550646,0.8647528115646288,1,0,tablet,22,6,0
TX045245,7892,208,679.53,CARD,BANK_DECLINE,0,60,0.4255511430276382,0.4967968209659863,1,0,mobile,23,4,1
TX045246,8776,1562,899.2,UPI,BANK_DECLINE,2,240,0.3980974014753028,0.4547377094087982,4,0,tablet,10,3,0
TX045247,10313,1183,368.24,NETBANKING,TIMEOUT,3,120,0.5303204667663861,0.4595569619316169,3,0,mobile,5,1,0
TX045248,8628,589,2301.13,UPI,LIMIT,3,15,0.36956714558845927,0.36741481653349883,1,1,tablet,18,4,0
TX045249,14257,351,930.16,NETBANKING,BANK_DECLINE,1,15,0.6010555160894666,0.31716339028650153,3,1,tablet,7,0,0
TX045250,15900,293,247.48,CARD,NETWORK,1,240,0.5481491318649402,0.3105686014758812,3,0,mobile,9,0,0
TX045251,8461,103,794.44,WALLET,BANK_DECLINE,2,240,0.927752296819045,0.6287706800010979,2,1,mobile,1,1,1
TX045252,10174,631,1641.12,NETBANKING,BANK_DECLINE,2,60,0.6365621723952283,0.43998023833606836,2,0,tablet,12,5,0
TX045253,11636,1993,6932.2,NETBANKING,TIMEOUT,0,5,0.6174995007827413,0.6168804542270232,4,1,desktop,16,2,0
TX045254,4460,2869,592.21,WALLET,LIMIT,0,30,0.7338850047450238,0.7893637158137602,0,0,desktop,2,5,1
TX045255,19968,1357,656.39,WALLET,BANK_DECLINE,1,60,0.6828944512116129,0.40358049689909614,3,0,tablet,2,5,0
TX045256,10348,666,1437.08,NETBANKING,TIMEOUT,3,15,0.36709963293035314,0.6566055990200841,0,0,desktop,0,1,0
TX045257,16637,1681,1547.79,UPI,BANK_DECLINE,2,5,0.9102526430368891,0.713241190960428,4,0,desktop,2,1,0
TX045258,12224,697,1159.88,CARD,NETWORK,0,5,0.45046742810313734,0.8913431599025983,3,0,tablet,5,2,1
TX045259,14412,425,3166.91,CARD,TIMEOUT,3,120,0.5641521382016552,0.4781392045692058,3,0,mobile,1,3,0
TX045260,2307,1009,454.62,WALLET,TIMEOUT,1,5,0.39524151258376405,0.5909177107169234,2,1,tablet,15,2,0
TX045261,16636,1590,1182.34,UPI,NETWORK,0,15,0.8648324868697395,0.8834174065568308,4,0,mobile,19,6,0
TX045262,13426,2947,1139.9,UPI,TIMEOUT,1,5,0.8296278730333804,0.4743545319015188,0,0,desktop,12,0,0
TX045263,16580,477,518.35,CARD,BANK_DECLINE,1,60,0.607301138117951,0.4749458233506692,1,0,tablet,18,2,1
TX045264,13356,781,3468.14,CARD,BANK_DECLINE,3,60,0.4728422615266752,0.3176126860702087,0,0,desktop,13,2,0
TX045265,3852,503,761.93,NETBANKING,LIMIT,2,30,0.936295561530988,0.8020110260866549,1,0,desktop,20,5,1
TX045266,19608,2960,2245.17,UPI,TIMEOUT,1,15,0.727656293955417,0.4606075255227666,3,0,tablet,7,4,0
TX045267,4444,341,4287.99,WALLET,BANK_DECLINE,3,15,0.4321849569789916,0.6996648305342515,4,0,mobile,17,4,0
TX045268,13832,1261,1041.62,UPI,TIMEOUT,0,120,0.7733906558045072,0.41568824331429843,0,1,desktop,9,1,1
TX045269,15636,984,3091.21,CARD,TIMEOUT,3,120,0.5781428494806076,0.4390706941250584,3,0,tablet,20,3,0
TX045270,18635,2637,1722.34,UPI,BANK_DECLINE,0,30,0.3643375485168856,0.5113270201020386,0,1,mobile,0,1,0
TX045271,18779,2533,1347.8,CARD,TIMEOUT,3,5,0.9276969983827481,0.33649515893272697,2,0,mobile,21,3,0
TX045272,5741,1051,5164.71,NETBANKING,LIMIT,1,240,0.5779247907520607,0.4143553265707094,3,0,desktop,23,3,0
TX045273,15734,755,4369.53,NETBANKING,BANK_DECLINE,1,60,0.8216617094991427,0.5209723515801981,0,1,tablet,1,1,1
TX045274,12406,1168,517.74,NETBANKING,TIMEOUT,3,60,0.765774030177,0.7328932969838313,3,1,desktop,23,2,1
TX045275,18140,2066,1519.05,WALLET,LIMIT,1,240,0.5278173873948235,0.6348434134634733,2,1,desktop,17,5,1
TX045276,14956,268,6547.42,WALLET,LIMIT,3,15,0.7682881426884549,0.44227412260387555,1,1,desktop,23,2,0
TX045277,19813,2447,662.28,UPI,BANK_DECLINE,0,240,0.6597120108214939,0.5667384475892032,0,0,desktop,16,0,0
TX045278,15233,2360,1064.01,CARD,LIMIT,1,240,0.6207887534825114,0.581040689258516,1,0,tablet,3,3,0
TX045279,13758,2428,480.21,WALLET,NETWORK,2,15,0.44297314446770214,0.5233207152140015,2,0,tablet,8,5,0
TX045280,10423,1622,888.18,UPI,BANK_DECLINE,3,5,0.7151320165340788,0.400740303866048,0,0,desktop,19,6,0
TX045281,5024,2037,511.02,WALLET,NETWORK,0,30,0.37642970139513915,0.6341160345722263,0,0,tablet,11,0,0
TX045282,16078,548,547.53,UPI,TIMEOUT,3,15,0.5789113442300551,0.6551346981977275,0,0,tablet,3,2,0
TX045283,1034,2124,2083.23,WALLET,NETWORK,1,15,0.3346849740241591,0.5498202887297323,1,0,mobile,23,6,0
TX045284,8433,946,900.67,UPI,TIMEOUT,1,5,0.6928823757670313,0.5823948611456207,1,0,desktop,11,5,0
TX045285,14263,1443,622.75,CARD,NETWORK,0,120,0.8331090575898252,0.4163048350637424,2,0,tablet,9,1,0
TX045286,17404,2338,2814.35,WALLET,LIMIT,2,240,0.8959480970618414,0.3813394523332493,2,0,desktop,17,2,0
TX045287,14451,1650,3932.49,CARD,NETWORK,0,120,0.4915744717187326,0.8507558311161663,4,0,mobile,11,5,1
TX045288,19696,1499,550.09,CARD,LIMIT,2,15,0.5051128144430248,0.3130504000513228,0,0,desktop,14,1,0
TX045289,12663,1844,83.14,NETBANKING,NETWORK,3,15,0.6143684669623077,0.5081608125377669,3,1,desktop,23,6,1
TX045290,17840,2502,176.4,CARD,LIMIT,1,120,0.5023680899946116,0.8498032728610825,1,0,tablet,3,5,0
TX045291,8900,2112,187.69,WALLET,TIMEOUT,1,5,0.9291520030446723,0.3545262813884818,0,1,desktop,3,4,0
TX045292,5478,1001,697.58,WALLET,NETWORK,0,240,0.7319789974750809,0.5988205497545109,1,0,mobile,15,2,0
TX045293,11774,256,1004.89,NETBANKING,BANK_DECLINE,0,120,0.6680360282768935,0.40621954306739444,3,0,tablet,10,6,1
TX045294,2062,1021,490.88,CARD,NETWORK,1,120,0.31981145359037355,0.526110685121854,0,0,tablet,6,4,0
TX045295,8127,1883,2034.6,WALLET,NETWORK,0,60,0.736811571616233,0.5310760403347338,2,0,desktop,9,6,0
TX045296,8189,1710,2108.89,CARD,BANK_DECLINE,1,5,0.6109912138532866,0.7392392160766308,0,0,mobile,6,4,1
TX045297,10782,462,2610.47,CARD,LIMIT,1,30,0.809012232822069,0.5991054023840974,4,0,tablet,1,4,1
TX045298,9094,563,463.78,CARD,BANK_DECLINE,3,120,0.7360867513504594,0.4499977904159791,3,0,tablet,17,6,0
TX045299,9238,512,851.91,CARD,NETWORK,2,240,0.8829957615634183,0.5293700680444142,4,0,desktop,3,5,0
TX045300,8649,1327,2266.02,CARD,BANK_DECLINE,3,240,0.6735153231287441,0.5004198992266996,4,0,tablet,12,5,1
TX045301,5774,913,1563.07,UPI,TIMEOUT,3,5,0.6689949999576901,0.7210654684922971,4,0,mobile,17,1,0
TX045302,6079,2339,1169.84,WALLET,BANK_DECLINE,2,5,0.8718776895797158,0.33740537080114685,4,0,mobile,4,0,0
TX045303,13180,1544,1111.19,NETBANKING,TIMEOUT,0,120,0.4995198869683232,0.41616099560212877,4,0,mobile,21,2,0
TX045304,2653,2586,763.16,NETBANKING,TIMEOUT,0,15,0.9001720231855084,0.8500477657597509,0,1,tablet,15,4,1
TX045305,17428,2804,1189.36,CARD,TIMEOUT,0,120,0.3874400899144771,0.7544099957176615,3,0,mobile,0,0,0
TX045306,5370,1890,823.53,WALLET,BANK_DECLINE,2,60,0.888845568855583,0.4875521393944009,3,0,tablet,0,6,0
TX045307,12574,1749,1051.71,WALLET,BANK_DECLINE,2,120,0.514741159810149,0.42457513247886786,2,0,tablet,21,6,0
TX045308,1085,811,2147.8,NETBANKING,BANK_DECLINE,3,5,0.6498611645867546,0.3886116119088534,1,1,mobile,20,0,0
TX045309,12368,2076,691.55,UPI,LIMIT,1,15,0.5266623390999736,0.6294273153296301,0,0,desktop,21,5,1
TX045310,15066,1913,7099.37,WALLET,TIMEOUT,1,30,0.5177280504112487,0.8030397017026238,4,0,mobile,15,2,0
TX045311,13464,234,694.79,NETBANKING,BANK_DECLINE,1,60,0.7591789035935298,0.3757041191824062,1,0,tablet,10,4,0
TX045312,18997,684,5290.16,CARD,BANK_DECLINE,1,30,0.30276189120072344,0.42649862264032845,1,0,tablet,16,3,0
TX045313,16548,2918,1481.18,UPI,NETWORK,0,60,0.45988247182176545,0.6658997582707712,3,0,desktop,19,0,0
TX045314,8227,2585,3029.08,WALLET,LIMIT,1,60,0.4780807131341758,0.8849995703986338,2,0,tablet,13,1,0
TX045315,4291,1819,5392.91,UPI,TIMEOUT,2,15,0.573549753997302,0.5966816460110742,2,0,mobile,3,1,0
TX045316,9779,876,156.6,NETBANKING,NETWORK,3,120,0.34682901395596666,0.3918739632600181,3,0,desktop,21,2,0
TX045317,9794,1710,2012.64,NETBANKING,LIMIT,2,240,0.6970537511816333,0.5865520431918209,2,0,tablet,13,1,0
TX045318,17151,2218,670.78,UPI,LIMIT,2,240,0.6002283535181814,0.31592552221551906,1,0,desktop,3,0,0
TX045319,16526,1436,2927.36,CARD,TIMEOUT,1,15,0.9289055975801965,0.5933140823290401,3,0,tablet,23,3,1
TX045320,18640,1432,1707.8,NETBANKING,NETWORK,1,120,0.48468513767279453,0.3109653938974587,0,0,mobile,23,3,0
TX045321,11353,2222,417.1,CARD,TIMEOUT,0,15,0.7347864948025418,0.42670158659387797,4,0,tablet,0,2,1
TX045322,14819,1542,1060.55,UPI,BANK_DECLINE,3,30,0.7923062854716767,0.9477427545280825,1,0,mobile,1,4,0
TX045323,15947,1236,1512.34,UPI,LIMIT,3,240,0.7015192719614483,0.8600737422723448,3,0,tablet,18,3,0
TX045324,13871,2324,587.99,WALLET,NETWORK,2,60,0.474650272938022,0.5538567899395817,1,0,tablet,18,5,0
TX045325,11609,1113,435.56,CARD,TIMEOUT,3,5,0.8804557178082362,0.4944416106707587,3,0,tablet,23,0,1
TX045326,8516,2225,1923.09,CARD,BANK_DECLINE,1,240,0.518863965561535,0.8160191663785881,3,0,tablet,14,5,0
TX045327,11311,1898,10488.32,UPI,BANK_DECLINE,1,60,0.4118634568838686,0.7488364853179097,2,1,desktop,23,3,0
TX045328,5955,2955,4493.91,WALLET,TIMEOUT,1,15,0.32228615838443114,0.4244045939962372,0,0,tablet,23,3,0
TX045329,11592,519,3706.2,NETBANKING,NETWORK,1,120,0.5213741988039495,0.4481806244051013,3,0,mobile,17,4,0
TX045330,14322,261,1910.14,NETBANKING,NETWORK,3,240,0.6485799763305687,0.826297088322022,1,0,desktop,11,0,0
